★山形	A	水戸	●	0	3	0.0	3.0	-3.0	0	22	A	大分	△	2	2	2.0	5.0	-3.0	1	18	A	熊本	○	2	1	4.0	6.0	-2.0	4	10	H	町田	△	2	2	6.0	8.0	-2.0	5	14	H	横浜FC	●	2	3	8.0	11.0	-3.0	5	15	A	東京Ｖ	△	0	0	8.0	11.0	-3.0	6	17	H	山口	●	0	1	8.0	12.0	-4.0	6	19	A	愛媛	○	2	0	10.0	12.0	-2.0	9	14	H	京都	○	1	0	11.0	12.0	-1.0	12	11	A	松本	●	0	1	11.0	13.0	-2.0	12	12	H	栃木	●	0	1	11.0	14.0	-3.0	12	15	A	福岡	●	1	2	12.0	16.0	-4.0	12	19	H	讃岐	○	2	0	14.0	16.0	-2.0	15	18	H	大宮	△	1	1	15.0	17.0	-2.0	16	19	A	新潟	△	0	0	15.0	17.0	-2.0	17	19	H	金沢	○	2	1	17.0	18.0	-1.0	20	14	A	岡山	△	2	2	19.0	20.0	-1.0	21	14	H	千葉	○	2	1	21.0	21.0	0.0	24	11	A	甲府	○	2	1	23.0	22.0	1.0	27	10	H	徳島	○	3	2	26.0	24.0	2.0	30	9	H	岐阜	○	2	0	28.0	24.0	4.0	33	7	A	横浜FC	△	1	1	29.0	25.0	4.0	34	9	A	栃木	●	0	1	29.0	26.0	3.0	34	10	H	新潟	●	1	2	30.0	28.0	2.0	34	11	H	岡山	○	1	0	31.0	28.0	3.0	37	9	A	京都	●	0	1	31.0	29.0	2.0	37	11	H	東京Ｖ	○	2	1	33.0	30.0	3.0	40	9	A	徳島	●	1	5	34.0	35.0	-1.0	40	11	H	愛媛	△	1	1	35.0	36.0	-1.0	41	12	H	熊本	○	2	1	37.0	37.0	0.0	44	10	A	山口	○	1	0	38.0	37.0	1.0	47	10	H	甲府	△	1	1	39.0	38.0	1.0	48	10	A	讃岐/26節	△	1	1	40.0	39.0	1.0	49	9	A	金沢	●	0	1	40.0	40.0	0.0	49	9	H	松本	△	3	3	43.0	43.0	0.0	50	9	A	町田	△	0	0	43.0	43.0	0.0	51	9	A	千葉	●	1	2	44.0	45.0	-1.0	51	9	H	福岡	△	2	2	46.0	47.0	-1.0	52	10	H	水戸	●	0	1	46.0	48.0	-2.0	52	13	A	岐阜	○	1	0	47.0	48.0	-1.0	55	11	A	大宮	●	1	2	48.0	50.0	-2.0	55	12	H	大分	△	1	1	49.0	51.0	-2.0	56	12
★水戸	H	山形	○	3	0	3.0	0.0	3.0	3	2	A	千葉	△	0	0	3.0	0.0	3.0	4	4	A	讃岐	○	2	1	5.0	1.0	4.0	7	3	H	山口	○	3	0	8.0	1.0	7.0	10	1	A	大分	●	1	3	9.0	4.0	5.0	10	3	H	横浜FC	△	0	0	9.0	4.0	5.0	11	3	H	町田	●	0	1	9.0	5.0	4.0	11	7	A	甲府	△	1	1	10.0	6.0	4.0	12	8	H	金沢	○	1	0	11.0	6.0	5.0	15	6	A	東京Ｖ	●	0	3	11.0	9.0	2.0	15	8	H	京都	●	1	2	12.0	11.0	1.0	15	11	A	松本	●	0	2	12.0	13.0	-1.0	15	14	H	徳島	●	0	1	12.0	14.0	-2.0	15	19	H	岡山	○	3	0	15.0	14.0	1.0	18	13	A	熊本	●	1	2	16.0	16.0	0.0	18	16	H	福岡	●	0	2	16.0	18.0	-2.0	18	19	A	岐阜	●	0	4	16.0	22.0	-6.0	18	19	A	栃木	○	2	1	18.0	23.0	-5.0	21	16	H	大宮	●	1	2	19.0	25.0	-6.0	21	17	A	愛媛	○	1	0	20.0	25.0	-5.0	24	15	A	新潟	△	1	1	21.0	26.0	-5.0	25	16	H	讃岐	○	5	0	26.0	26.0	0.0	28	14	A	京都	○	1	0	27.0	26.0	1.0	31	14	A	山口	△	2	2	29.0	28.0	1.0	32	13	H	栃木	△	0	0	29.0	28.0	1.0	33	13	H	愛媛	○	4	1	33.0	29.0	4.0	36	10	A	徳島	●	0	1	33.0	30.0	3.0	36	12	A	福岡	●	0	2	33.0	32.0	1.0	36	13	H	千葉	○	1	0	34.0	32.0	2.0	39	12	A	岡山	○	1	0	35.0	32.0	3.0	42	11	H	松本	△	1	1	36.0	33.0	3.0	43	12	A	町田	△	0	0	36.0	33.0	3.0	44	11	A	横浜FC	○	2	1	38.0	34.0	4.0	47	11	H	新潟	●	0	1	38.0	35.0	3.0	47	11	H	大分	●	1	2	39.0	37.0	2.0	47	12	A	大宮	●	1	2	40.0	39.0	1.0	47	14	H	東京Ｖ	●	0	1	40.0	40.0	0.0	47	15	H	熊本	○	3	2	43.0	42.0	1.0	50	14	A	山形	○	1	0	44.0	42.0	2.0	53	11	H	甲府	○	2	0	46.0	42.0	4.0	56	10	H	岐阜	△	1	1	47.0	43.0	4.0	57	10	A	金沢	●	1	3	48.0	46.0	2.0	57	10
★栃木	H	大分	●	2	4	2.0	4.0	-2.0	0	18	A	岡山	●	0	3	2.0	7.0	-5.0	0	22	H	山口	●	2	5	4.0	12.0	-8.0	0	22	H	讃岐	○	1	0	5.0	12.0	-7.0	3	20	A	岐阜	△	1	1	6.0	13.0	-7.0	4	19	H	熊本	○	1	0	7.0	13.0	-6.0	7	15	A	福岡	●	1	2	8.0	15.0	-7.0	7	18	H	徳島	△	1	1	9.0	16.0	-7.0	8	17	H	新潟	○	2	1	11.0	17.0	-6.0	11	15	A	横浜FC	△	0	0	11.0	17.0	-6.0	12	13	A	山形	○	1	0	12.0	17.0	-5.0	15	12	H	京都	○	3	1	15.0	18.0	-3.0	18	9	A	愛媛	△	1	1	16.0	19.0	-3.0	19	7	A	甲府	●	1	2	17.0	21.0	-4.0	19	10	H	町田	△	0	0	17.0	21.0	-4.0	20	11	H	大宮	●	0	1	17.0	22.0	-5.0	20	15	A	松本	●	0	1	17.0	23.0	-6.0	20	16	H	水戸	●	1	2	18.0	25.0	-7.0	20	17	A	金沢	●	0	2	18.0	27.0	-9.0	20	19	A	東京Ｖ	●	0	3	18.0	30.0	-12.0	20	19	H	千葉	●	0	1	18.0	31.0	-13.0	20	19	A	町田	○	1	0	19.0	31.0	-12.0	23	18	H	山形	○	1	0	20.0	31.0	-11.0	26	18	A	大分	△	0	0	20.0	31.0	-11.0	27	18	A	水戸	△	0	0	20.0	31.0	-11.0	28	18	H	金沢	△	1	1	21.0	32.0	-11.0	29	18	H	岐阜	○	4	1	25.0	33.0	-8.0	32	17	A	新潟	○	3	0	28.0	33.0	-5.0	35	15	H	福岡	○	1	0	29.0	33.0	-4.0	38	13	A	熊本	○	1	0	30.0	33.0	-3.0	41	13	H	岡山	●	0	1	30.0	34.0	-4.0	41	13	A	徳島	●	1	4	31.0	38.0	-7.0	41	14	H	愛媛	●	1	3	32.0	41.0	-9.0	41	14	A	京都	○	2	0	34.0	41.0	-7.0	44	14	H	東京Ｖ	●	0	1	34.0	42.0	-8.0	44	15	H	横浜FC	△	0	0	34.0	42.0	-8.0	45	16	A	大宮	●	0	1	34.0	43.0	-9.0	45	17	H	甲府	△	2	2	36.0	45.0	-9.0	46	17	A	山口	●	0	1	36.0	46.0	-10.0	46	17	A	讃岐	○	2	1	38.0	47.0	-9.0	49	17	H	松本	●	0	1	38.0	48.0	-10.0	49	17	A	千葉	△	0	0	38.0	48.0	-10.0	50	17
★大宮	H	甲府	○	2	1	2.0	1.0	1.0	3	6	A	町田	●	2	3	4.0	4.0	0.0	3	10	H	徳島	●	0	1	4.0	5.0	-1.0	3	11	H	金沢	△	1	1	5.0	6.0	-1.0	4	15	A	熊本	●	1	2	6.0	8.0	-2.0	4	17	H	福岡	○	2	1	8.0	9.0	-1.0	7	13	A	松本	●	2	3	10.0	12.0	-2.0	7	17	A	山口	●	1	2	11.0	14.0	-3.0	7	18	H	岡山	△	1	1	12.0	15.0	-3.0	8	19	A	新潟	○	1	0	13.0	15.0	-2.0	11	15	H	東京Ｖ	○	2	0	15.0	15.0	0.0	14	13	A	大分	○	2	1	17.0	16.0	1.0	17	10	H	千葉	●	0	1	17.0	17.0	0.0	17	11	A	山形	△	1	1	18.0	18.0	0.0	18	14	H	岐阜	●	0	2	18.0	20.0	-2.0	18	17	A	栃木	○	1	0	19.0	20.0	-1.0	21	12	H	讃岐	△	2	2	21.0	22.0	-1.0	22	10	H	横浜FC	○	4	0	25.0	22.0	3.0	25	9	A	水戸	○	2	1	27.0	23.0	4.0	28	9	A	京都	○	3	0	30.0	23.0	7.0	31	7	H	愛媛	△	1	1	31.0	24.0	7.0	32	8	A	千葉	○	3	1	34.0	25.0	9.0	35	7	H	大分	○	1	0	35.0	25.0	10.0	38	7	A	徳島	●	1	2	36.0	27.0	9.0	38	7	H	松本	●	1	2	37.0	29.0	8.0	38	8	H	熊本	○	2	1	39.0	30.0	9.0	41	7	A	東京Ｖ	●	1	2	40.0	32.0	8.0	41	8	A	愛媛	○	5	1	45.0	33.0	12.0	44	7	H	新潟	○	2	1	47.0	34.0	13.0	47	5	H	山口	△	4	4	51.0	38.0	13.0	48	7	A	岐阜	○	1	0	52.0	38.0	14.0	51	6	H	町田	○	1	0	53.0	38.0	15.0	54	6	A	甲府/32節	●	0	1	53.0	39.0	14.0	54	6	A	讃岐	○	2	0	55.0	39.0	16.0	57	5	A	福岡	●	1	3	56.0	42.0	14.0	57	7	H	水戸	○	2	1	58.0	43.0	15.0	60	5	H	栃木	○	1	0	59.0	43.0	16.0	63	5	A	横浜FC	△	1	1	60.0	44.0	16.0	64	6	H	京都	●	1	2	61.0	46.0	15.0	64	7	A	金沢	△	1	1	62.0	47.0	15.0	65	7	H	山形	○	2	1	64.0	48.0	16.0	68	7	A	岡山	○	1	0	65.0	48.0	17.0	71	5
★千葉	A	東京Ｖ	●	1	2	1.0	2.0	-1.0	0	13	H	水戸	△	0	0	1.0	2.0	-1.0	1	15	H	岐阜	●	2	3	3.0	5.0	-2.0	1	20	A	徳島	●	1	4	4.0	9.0	-5.0	1	21	H	讃岐	○	6	1	10.0	10.0	0.0	4	16	H	京都	○	2	0	12.0	10.0	2.0	7	12	A	大分	●	0	4	12.0	14.0	-2.0	7	15	A	金沢	●	1	3	13.0	17.0	-4.0	7	19	H	町田	○	3	2	16.0	19.0	-3.0	10	16	A	福岡	●	1	3	17.0	22.0	-5.0	10	19	A	甲府	△	1	1	18.0	23.0	-5.0	11	18	H	岡山	○	1	0	19.0	23.0	-4.0	14	16	A	大宮	○	1	0	20.0	23.0	-3.0	17	14	H	新潟	●	1	2	21.0	25.0	-4.0	17	16	A	横浜FC	△	3	3	24.0	28.0	-4.0	18	18	H	熊本	○	3	1	27.0	29.0	-2.0	21	13	H	山口	△	2	2	29.0	31.0	-2.0	22	12	A	山形	●	1	2	30.0	33.0	-3.0	22	14	H	愛媛	○	2	1	32.0	34.0	-2.0	25	12	A	松本	●	2	4	34.0	38.0	-4.0	25	14	A	栃木	○	1	0	35.0	38.0	-3.0	28	13	H	大宮	●	1	3	36.0	41.0	-5.0	28	16	H	金沢	●	3	4	39.0	45.0	-6.0	28	16	A	讃岐	●	1	2	40.0	47.0	-7.0	28	17	H	甲府	○	2	1	42.0	48.0	-6.0	31	16	A	新潟	○	2	1	44.0	49.0	-5.0	34	14	H	松本	●	2	3	46.0	52.0	-6.0	34	15	A	町田	△	3	3	49.0	55.0	-6.0	35	16	A	水戸	●	0	1	49.0	56.0	-7.0	35	16	H	東京Ｖ	●	2	3	51.0	59.0	-8.0	35	16	A	山口	○	4	0	55.0	59.0	-4.0	38	16	A	岡山	○	2	0	57.0	59.0	-2.0	41	13	H	福岡	△	3	3	60.0	62.0	-2.0	42	13	H	横浜FC	●	0	1	60.0	63.0	-3.0	42	16	A	愛媛	●	0	1	60.0	64.0	-4.0	42	16	A	熊本	○	3	1	63.0	65.0	-2.0	45	15	H	山形	○	2	1	65.0	66.0	-1.0	48	14	H	大分	●	2	4	67.0	70.0	-3.0	48	16	A	岐阜	●	0	2	67.0	72.0	-5.0	48	16	H	徳島	○	2	0	69.0	72.0	-3.0	51	16	A	京都	○	3	0	72.0	72.0	0.0	54	13	H	栃木	△	0	0	72.0	72.0	0.0	55	14
★東京Ｖ	H	千葉	○	2	1	2.0	1.0	1.0	3	6	A	甲府	△	0	0	2.0	1.0	1.0	4	7	H	松本	○	2	1	4.0	2.0	2.0	7	7	A	大分	△	0	0	4.0	2.0	2.0	8	6	H	福岡	△	1	1	5.0	3.0	2.0	9	7	H	山形	△	0	0	5.0	3.0	2.0	10	8	A	徳島	○	4	0	9.0	3.0	6.0	13	5	H	岐阜	△	0	0	9.0	3.0	6.0	14	5	A	熊本	△	0	0	9.0	3.0	6.0	15	5	H	水戸	○	3	0	12.0	3.0	9.0	18	4	A	大宮	●	0	2	12.0	5.0	7.0	18	5	H	町田	●	1	4	13.0	9.0	4.0	18	7	H	金沢	●	0	1	13.0	10.0	3.0	18	9	A	山口	●	3	4	16.0	14.0	2.0	18	12	H	愛媛	△	0	0	16.0	14.0	2.0	19	17	A	横浜FC	△	2	2	18.0	16.0	2.0	20	15	A	新潟	○	2	1	20.0	17.0	3.0	23	12	H	京都	○	3	1	23.0	18.0	5.0	26	11	H	栃木	○	3	0	26.0	18.0	8.0	29	10	A	岡山/15節	○	1	0	27.0	18.0	9.0	32	6	A	讃岐	●	1	3	28.0	21.0	7.0	32	9	H	岡山	●	0	1	28.0	22.0	6.0	32	10	H	山口	○	3	1	31.0	23.0	8.0	35	8	A	福岡	△	0	0	31.0	23.0	8.0	36	8	H	新潟	○	4	3	35.0	26.0	9.0	39	7	A	京都	○	1	0	36.0	26.0	10.0	42	5	H	大宮	○	2	1	38.0	27.0	11.0	45	4	A	山形	●	1	2	39.0	29.0	10.0	45	6	H	大分	△	0	0	39.0	29.0	10.0	46	6	A	千葉	○	3	2	42.0	31.0	11.0	49	6	A	金沢	○	1	0	43.0	31.0	12.0	52	5	H	横浜FC	○	2	1	45.0	32.0	13.0	55	4	H	熊本	△	2	2	47.0	34.0	13.0	56	4	A	岐阜	△	1	1	48.0	35.0	13.0	57	7	A	栃木	○	1	0	49.0	35.0	14.0	60	5	H	甲府	●	0	1	49.0	36.0	13.0	60	6	A	水戸	○	1	0	50.0	36.0	14.0	63	7	H	徳島	○	2	1	52.0	37.0	15.0	66	4	A	愛媛	△	2	2	54.0	39.0	15.0	67	5	A	松本	●	0	1	54.0	40.0	14.0	67	5	H	讃岐	○	1	0	55.0	40.0	15.0	70	5	A	町田	△	1	1	56.0	41.0	15.0	71	6
★町田	A	京都	○	2	0	2.0	0.0	2.0	3	4	H	大宮	○	3	2	5.0	2.0	3.0	6	3	H	甲府	△	0	0	5.0	2.0	3.0	7	5	A	山形	△	2	2	7.0	4.0	3.0	8	5	H	松本	○	2	1	9.0	5.0	4.0	11	2	A	金沢	△	1	1	10.0	6.0	4.0	12	2	A	水戸	○	1	0	11.0	6.0	5.0	15	2	H	熊本	△	2	2	13.0	8.0	5.0	16	4	A	千葉	●	2	3	15.0	11.0	4.0	16	4	H	山口	●	1	2	16.0	13.0	3.0	16	7	A	大分	●	3	4	19.0	17.0	2.0	16	8	A	東京Ｖ	○	4	1	23.0	18.0	5.0	19	6	H	横浜FC	○	1	0	24.0	18.0	6.0	22	5	H	讃岐	○	3	0	27.0	18.0	9.0	25	4	A	栃木	△	0	0	27.0	18.0	9.0	26	3	H	岡山	●	1	3	28.0	21.0	7.0	26	6	H	愛媛	○	2	1	30.0	22.0	8.0	29	4	A	徳島	○	2	1	32.0	23.0	9.0	32	4	A	岐阜	○	1	0	33.0	23.0	10.0	35	3	H	新潟	△	0	0	33.0	23.0	10.0	36	3	A	福岡	△	2	2	35.0	25.0	10.0	37	3	H	栃木	●	0	1	35.0	26.0	9.0	37	4	A	熊本	○	3	2	38.0	28.0	10.0	40	2	H	金沢	○	1	0	39.0	28.0	11.0	43	2	H	京都	○	2	1	41.0	29.0	12.0	46	2	A	横浜FC	○	3	2	44.0	31.0	13.0	49	2	H	千葉	△	3	3	47.0	34.0	13.0	50	3	A	松本	○	1	0	48.0	34.0	14.0	53	2	H	岐阜	○	1	0	49.0	34.0	15.0	56	1	A	甲府	○	2	0	51.0	34.0	17.0	59	1	H	水戸	△	0	0	51.0	34.0	17.0	60	1	A	大宮	●	0	1	51.0	35.0	16.0	60	2	H	徳島	△	1	1	52.0	36.0	16.0	61	2	H	山形	△	0	0	52.0	36.0	16.0	62	3	H	大分	○	3	2	55.0	38.0	17.0	65	3	H	大分	○	3	2	58.0	40.0	18.0	65	3	A	岡山	●	0	1	58.0	41.0	17.0	68	3	A	新潟	●	0	2	58.0	43.0	15.0	68	3	A	讃岐/35節	△	1	1	59.0	44.0	15.0	69	3	H	福岡	○	2	1	61.0	45.0	16.0	72	3	A	愛媛	○	2	0	63.0	45.0	18.0	75	3	H	東京Ｖ	△	1	1	64.0	46.0	18.0	76	4
★横浜FC	H	松本	△	0	0	0.0	0.0	0.0	1	11	A	岐阜	○	1	0	1.0	0.0	1.0	4	9	H	愛媛	○	3	0	4.0	0.0	4.0	7	4	H	新潟	●	0	3	4.0	3.0	1.0	7	8	A	山形	○	3	2	7.0	5.0	2.0	10	5	A	水戸	△	0	0	7.0	5.0	2.0	11	7	H	金沢	●	0	4	7.0	9.0	-2.0	11	10	H	福岡	△	2	2	9.0	11.0	-2.0	12	10	A	大分	△	1	1	10.0	12.0	-2.0	13	9	H	栃木	△	0	0	10.0	12.0	-2.0	14	10	H	徳島	○	1	0	11.0	12.0	-1.0	17	7	A	讃岐	○	2	1	13.0	13.0	0.0	20	5	A	町田	●	0	1	13.0	14.0	-1.0	20	6	H	熊本	○	4	2	17.0	16.0	1.0	23	6	H	千葉	△	3	3	20.0	19.0	1.0	24	7	A	京都	○	2	0	22.0	19.0	3.0	27	5	H	東京Ｖ	△	2	2	24.0	21.0	3.0	28	7	A	大宮	●	0	4	24.0	25.0	-1.0	28	8	A	岡山	△	0	0	24.0	25.0	-1.0	29	7	H	甲府	○	1	0	25.0	25.0	0.0	32	6	A	山口	○	3	0	28.0	25.0	3.0	35	6	H	山形	△	1	1	29.0	26.0	3.0	36	6	A	新潟	○	1	0	30.0	26.0	4.0	39	6	H	岐阜	○	3	0	33.0	26.0	7.0	42	3	A	金沢	△	0	0	33.0	26.0	7.0	43	3	H	町田	●	2	3	35.0	29.0	6.0	43	6	A	熊本	○	5	3	40.0	32.0	8.0	46	5	H	讃岐	○	2	0	42.0	32.0	10.0	49	4	A	松本	○	3	1	45.0	33.0	12.0	52	3	H	京都	○	3	1	48.0	34.0	14.0	55	3	A	東京Ｖ	●	1	2	49.0	36.0	13.0	55	3	A	福岡/26節	△	0	0	49.0	36.0	13.0	56	3	H	水戸	●	1	2	50.0	38.0	12.0	56	5	A	千葉	○	1	0	51.0	38.0	13.0	59	4	H	山口	●	2	3	53.0	41.0	12.0	59	6	A	栃木	△	0	0	53.0	41.0	12.0	60	7	A	愛媛	○	2	0	55.0	41.0	14.0	63	6	H	大宮	△	1	1	56.0	42.0	14.0	64	7	A	徳島	○	1	0	57.0	42.0	15.0	67	4	H	大分	○	3	1	60.0	43.0	17.0	70	4	H	岡山	○	2	1	62.0	44.0	18.0	73	4	A	甲府	○	1	0	63.0	44.0	19.0	76	3
★甲府	A	大宮	●	1	2	1.0	2.0	-1.0	0	13	H	東京Ｖ	△	0	0	1.0	2.0	-1.0	1	15	A	町田	△	0	0	1.0	2.0	-1.0	2	18	A	福岡	○	2	0	3.0	2.0	1.0	5	12	H	徳島	●	0	1	3.0	3.0	0.0	5	12	A	岡山	●	0	1	3.0	4.0	-1.0	5	18	A	岐阜	○	4	3	7.0	7.0	0.0	8	13	H	水戸	△	1	1	8.0	8.0	0.0	9	13	H	松本	●	0	1	8.0	9.0	-1.0	9	17	A	愛媛	△	0	0	8.0	9.0	-1.0	10	17	H	千葉	△	1	1	9.0	10.0	-1.0	11	16	H	山口	△	1	1	10.0	11.0	-1.0	12	18	A	熊本	○	4	1	14.0	12.0	2.0	15	17	H	栃木	○	2	1	16.0	13.0	3.0	18	11	A	讃岐	○	3	0	19.0	13.0	6.0	21	8	H	大分	○	6	2	25.0	15.0	10.0	24	8	H	山形	●	1	2	26.0	17.0	9.0	24	13	A	新潟/17節	○	5	1	31.0	18.0	13.0	27	10	A	横浜FC	●	0	1	31.0	19.0	12.0	27	12	H	京都	△	1	1	32.0	20.0	12.0	28	12	H	金沢/18節	●	1	3	33.0	23.0	10.0	28	12	A	大分	○	4	2	37.0	25.0	12.0	31	11	H	岐阜	●	1	3	38.0	28.0	10.0	31	12	H	熊本	○	3	2	41.0	30.0	11.0	34	10	A	千葉	●	1	2	42.0	32.0	10.0	34	11	A	松本	●	0	1	42.0	33.0	9.0	34	12	H	福岡	●	1	2	43.0	35.0	8.0	34	14	A	金沢	○	2	1	45.0	36.0	9.0	37	12	H	愛媛	●	0	1	45.0	37.0	8.0	37	14	A	京都	△	1	1	46.0	38.0	8.0	38	15	H	町田	●	0	2	46.0	40.0	6.0	38	15	A	山形	△	1	1	47.0	41.0	6.0	39	16	H	大宮/32節	○	1	0	48.0	41.0	7.0	42	13	H	岡山	○	2	0	50.0	41.0	9.0	45	12	A	東京Ｖ	○	1	0	51.0	41.0	10.0	48	13	H	新潟	△	0	0	51.0	41.0	10.0	49	11	A	徳島/35節	○	1	0	52.0	41.0	11.0	52	9	A	栃木	△	2	2	54.0	43.0	11.0	53	9	H	讃岐	○	1	0	55.0	43.0	12.0	56	8	A	水戸	●	0	2	55.0	45.0	10.0	56	9	A	山口	○	1	0	56.0	45.0	11.0	59	8	H	横浜FC	●	0	1	56.0	46.0	10.0	59	9
★松本	A	横浜FC	△	0	0	0.0	0.0	0.0	1	11	A	新潟	△	1	1	1.0	1.0	0.0	2	14	A	東京Ｖ	●	1	2	2.0	3.0	-1.0	2	17	H	岡山	△	1	1	3.0	4.0	-1.0	3	17	A	町田	●	1	2	4.0	6.0	-2.0	3	20	A	山口	△	2	2	6.0	8.0	-2.0	4	20	H	大宮	○	3	2	9.0	10.0	-1.0	7	14	H	讃岐	△	1	1	10.0	11.0	-1.0	8	15	A	甲府	○	1	0	11.0	11.0	0.0	11	12	H	山形	○	1	0	12.0	11.0	1.0	14	9	A	愛媛	△	1	1	13.0	12.0	1.0	15	10	H	水戸	○	2	0	15.0	12.0	3.0	18	8	A	岐阜	●	0	2	15.0	14.0	1.0	18	10	H	金沢	○	5	0	20.0	14.0	6.0	21	7	H	福岡	○	1	0	21.0	14.0	7.0	24	6	A	徳島	△	1	1	22.0	15.0	7.0	25	7	H	栃木	○	1	0	23.0	15.0	8.0	28	6	A	京都	○	1	0	24.0	15.0	9.0	31	5	H	大分	●	1	4	25.0	19.0	6.0	31	5	H	千葉	○	4	2	29.0	21.0	8.0	34	5	A	熊本	○	3	1	32.0	22.0	10.0	37	4	H	新潟	○	2	0	34.0	22.0	12.0	40	1	A	岡山	△	0	0	34.0	22.0	12.0	41	1	H	京都	○	1	0	35.0	22.0	13.0	44	1	A	大宮	○	2	1	37.0	23.0	14.0	47	1	H	甲府	○	1	0	38.0	23.0	15.0	50	1	A	千葉	○	3	2	41.0	25.0	16.0	53	1	A	讃岐	○	1	0	42.0	25.0	17.0	56	1	H	町田	●	0	1	42.0	26.0	16.0	56	1	H	横浜FC	●	1	3	43.0	29.0	14.0	56	2	A	水戸	△	1	1	44.0	30.0	14.0	57	2	A	福岡	○	1	0	45.0	30.0	15.0	60	2	H	山口	△	0	0	45.0	30.0	15.0	61	1	H	熊本	○	2	0	47.0	30.0	17.0	64	1	A	山形	△	3	3	50.0	33.0	17.0	65	1	H	愛媛	△	0	0	50.0	33.0	17.0	66	2	A	金沢	○	2	0	52.0	33.0	19.0	69	1	H	岐阜	△	0	0	52.0	33.0	19.0	70	1	A	大分	●	0	1	52.0	34.0	18.0	70	2	H	東京Ｖ	○	1	0	53.0	34.0	19.0	73	1	A	栃木	○	1	0	54.0	34.0	20.0	76	1	H	徳島	△	0	0	54.0	34.0	20.0	77	1
