★札幌	A	東京Ｖ	●	0	1	0.0	1.0	-1.0	0	17	A	岐阜	○	4	0	4.0	1.0	3.0	3	8	H	愛媛	△	1	1	5.0	2.0	3.0	4	8	A	清水	○	2	0	7.0	2.0	5.0	7	6	H	京都	○	3	1	10.0	3.0	7.0	10	4	A	町田	●	0	2	10.0	5.0	5.0	10	7	H	岡山	○	1	0	11.0	5.0	6.0	13	3	A	山形	△	1	1	12.0	6.0	6.0	14	4	H	Ｃ大阪	○	1	0	13.0	6.0	7.0	17	3	H	徳島	○	1	0	14.0	6.0	8.0	20	2	A	金沢	○	1	0	15.0	6.0	9.0	23	1	A	水戸	○	1	0	16.0	6.0	10.0	26	1	A	讃岐	○	1	0	17.0	6.0	11.0	29	1	H	山口	○	3	1	20.0	7.0	13.0	32	1	H	千葉	△	2	2	22.0	9.0	13.0	33	1	A	松本	●	2	3	24.0	12.0	12.0	33	1	H	長崎	○	2	1	26.0	13.0	13.0	36	1	H	北九州	○	1	0	27.0	13.0	14.0	39	1	A	群馬	○	1	0	28.0	13.0	15.0	42	1	H	横浜FC	○	5	2	33.0	15.0	18.0	45	1	A	Ｃ大阪	△	0	0	33.0	15.0	18.0	46	1	A	岡山	△	0	0	33.0	15.0	18.0	47	1	H	松本	○	1	0	34.0	15.0	19.0	50	1	H	岐阜	○	5	0	39.0	15.0	24.0	53	1	A	山口	○	2	1	41.0	16.0	25.0	56	1	H	清水	○	3	2	44.0	18.0	26.0	59	1	A	横浜FC	●	0	1	44.0	19.0	25.0	59	1	H	山形	○	3	1	47.0	20.0	27.0	62	1	A	京都	△	0	0	47.0	20.0	27.0	63	1	H	熊本/12節	○	1	0	48.0	20.0	28.0	66	1	H	群馬	○	3	1	51.0	21.0	30.0	69	1	A	長崎	△	0	0	51.0	21.0	30.0	70	1	H	町田	○	3	2	54.0	23.0	31.0	73	1	A	北九州	△	0	0	54.0	23.0	31.0	74	1	H	水戸	○	1	0	55.0	23.0	32.0	77	1	A	愛媛	△	2	2	57.0	25.0	32.0	78	1	H	東京Ｖ	●	1	2	58.0	27.0	31.0	78	1	A	熊本	●	0	2	58.0	29.0	29.0	78	1	H	讃岐	○	4	1	62.0	30.0	32.0	81	1	A	徳島	●	1	2	63.0	32.0	31.0	81	1	A	千葉	○	2	1	65.0	33.0	32.0	84	1	H	金沢	△	0	0	65.0	33.0	32.0	85	1
★山形	A	北九州	●	0	1	0.0	1.0	-1.0	0	17	A	愛媛	△	1	1	1.0	2.0	-1.0	1	16	A	徳島	△	2	2	3.0	4.0	-1.0	2	18	H	Ｃ大阪	●	0	1	3.0	5.0	-2.0	2	19	H	清水	●	0	1	3.0	6.0	-3.0	2	21	A	京都	●	2	3	5.0	9.0	-4.0	2	22	H	町田	●	0	1	5.0	10.0	-5.0	2	22	H	札幌	△	1	1	6.0	11.0	-5.0	3	21	A	岡山	○	1	0	7.0	11.0	-4.0	6	20	A	東京Ｖ	○	1	0	8.0	11.0	-3.0	9	18	H	群馬	○	3	1	11.0	12.0	-1.0	12	16	A	長崎	△	1	1	12.0	13.0	-1.0	13	16	H	金沢	△	0	0	12.0	13.0	-1.0	14	16	A	岐阜	○	1	0	13.0	13.0	0.0	17	14	H	横浜FC	△	0	0	13.0	13.0	0.0	18	14	A	千葉	●	0	3	13.0	16.0	-3.0	18	15	H	讃岐	○	2	1	15.0	17.0	-2.0	21	10	A	松本	●	0	1	15.0	18.0	-3.0	21	12	H	水戸	△	2	2	17.0	20.0	-3.0	22	14	H	山口	○	2	1	19.0	21.0	-2.0	25	11	H	熊本/10節	○	4	1	23.0	22.0	1.0	28	10	A	町田	●	1	2	24.0	24.0	0.0	28	10	A	金沢	●	0	1	24.0	25.0	-1.0	28	10	H	千葉	△	1	1	25.0	26.0	-1.0	29	11	H	岡山	●	0	1	25.0	27.0	-2.0	29	12	A	讃岐	●	1	2	26.0	29.0	-3.0	29	15	A	群馬	●	0	2	26.0	31.0	-5.0	29	16	H	京都	△	0	0	26.0	31.0	-5.0	30	16	A	札幌	●	1	3	27.0	34.0	-7.0	30	18	H	岐阜	△	1	1	28.0	35.0	-7.0	31	18	A	清水	●	1	3	29.0	38.0	-9.0	31	18	H	徳島	○	2	1	31.0	39.0	-8.0	34	16	A	熊本	△	0	0	31.0	39.0	-8.0	35	16	A	水戸	●	0	1	31.0	40.0	-9.0	35	18	H	愛媛	△	2	2	33.0	42.0	-9.0	36	18	H	東京Ｖ	○	1	0	34.0	42.0	-8.0	39	16	A	Ｃ大阪	△	2	2	36.0	44.0	-8.0	40	17	H	松本	●	0	1	36.0	45.0	-9.0	40	18	A	横浜FC	●	1	2	37.0	47.0	-10.0	40	18	A	長崎	○	1	0	38.0	47.0	-9.0	43	16	A	山口	△	2	2	40.0	49.0	-9.0	44	16	H	北九州	○	3	0	43.0	49.0	-6.0	47	14
★水戸	A	京都	△	1	1	1.0	1.0	0.0	1	9	H	Ｃ大阪	●	0	1	1.0	2.0	-1.0	1	16	A	金沢	△	0	0	1.0	2.0	-1.0	2	19	H	岡山	●	2	3	3.0	5.0	-2.0	2	19	A	岐阜	●	0	1	3.0	6.0	-3.0	2	21	H	群馬	○	1	0	4.0	6.0	-2.0	5	18	H	愛媛	●	1	2	5.0	8.0	-3.0	5	18	A	東京Ｖ	○	3	0	8.0	8.0	0.0	8	16	H	千葉	○	1	0	9.0	8.0	1.0	11	15	A	徳島	●	0	1	9.0	9.0	0.0	11	15	H	北九州	△	1	1	10.0	10.0	0.0	12	15	H	札幌	●	0	1	10.0	11.0	-1.0	12	17	A	熊本	○	1	0	11.0	11.0	0.0	15	13	A	讃岐	△	1	1	12.0	12.0	0.0	16	15	H	清水	△	0	0	12.0	12.0	0.0	17	16	A	横浜FC	△	1	1	13.0	13.0	0.0	18	14	H	町田	△	2	2	15.0	15.0	0.0	19	16	A	山口	●	0	1	15.0	16.0	-1.0	19	18	A	山形	△	2	2	17.0	18.0	-1.0	20	17	H	松本	●	2	3	19.0	21.0	-2.0	20	18	A	千葉	○	1	0	20.0	21.0	-1.0	23	16	H	岐阜	○	1	0	21.0	21.0	0.0	26	14	H	長崎	●	0	2	21.0	23.0	-2.0	26	16	A	町田	△	3	3	24.0	26.0	-2.0	27	16	H	金沢	○	3	0	27.0	26.0	1.0	30	14	A	松本	△	0	0	27.0	26.0	1.0	31	14	H	熊本	△	1	1	28.0	27.0	1.0	32	14	A	群馬	●	1	2	29.0	29.0	0.0	32	15	H	讃岐	○	3	2	32.0	31.0	1.0	35	14	A	長崎/8節	△	1	1	33.0	32.0	1.0	36	14	H	東京Ｖ	△	1	1	34.0	33.0	1.0	37	14	A	清水	●	1	2	35.0	35.0	0.0	37	14	A	愛媛	△	1	1	36.0	36.0	0.0	38	14	H	山形	○	1	0	37.0	36.0	1.0	41	13	A	札幌	●	0	1	37.0	37.0	0.0	41	14	H	横浜FC	△	1	1	38.0	38.0	0.0	42	13	H	京都	△	1	1	39.0	39.0	0.0	43	14	A	Ｃ大阪	△	2	2	41.0	41.0	0.0	44	14	H	徳島	●	0	3	41.0	44.0	-3.0	44	14	H	岡山	○	2	1	43.0	45.0	-2.0	47	13	A	北九州	△	2	2	45.0	47.0	-2.0	48	13	H	山口	●	0	2	45.0	49.0	-4.0	48	13
★群馬	H	岐阜	○	4	0	4.0	0.0	4.0	3	1	H	金沢	○	2	1	6.0	1.0	5.0	6	1	A	Ｃ大阪	●	0	1	6.0	2.0	4.0	6	4	H	讃岐	●	1	2	7.0	4.0	3.0	6	8	A	千葉	△	0	0	7.0	4.0	3.0	7	10	A	水戸	●	0	1	7.0	5.0	2.0	7	11	H	京都	●	0	1	7.0	6.0	1.0	7	16	H	岡山	●	0	1	7.0	7.0	0.0	7	16	A	松本	●	1	2	8.0	9.0	-1.0	7	18	H	東京Ｖ	△	2	2	10.0	11.0	-1.0	8	17	A	山口	●	0	2	10.0	13.0	-3.0	8	19	A	山形	●	1	3	11.0	16.0	-5.0	8	19	H	横浜FC	○	3	1	14.0	17.0	-3.0	11	18	A	徳島	△	1	1	15.0	18.0	-3.0	12	19	A	清水	●	0	8	15.0	26.0	-11.0	12	20	H	愛媛	●	1	2	16.0	28.0	-12.0	12	20	A	北九州	○	3	0	19.0	28.0	-9.0	15	20	H	熊本	△	1	1	20.0	29.0	-9.0	16	20	A	長崎	△	2	2	22.0	31.0	-9.0	17	20	H	札幌	●	0	1	22.0	32.0	-10.0	17	20	H	町田	△	2	2	24.0	34.0	-10.0	18	21	A	京都	△	0	0	24.0	34.0	-10.0	19	21	H	Ｃ大阪	●	0	2	24.0	36.0	-12.0	19	21	H	北九州	△	2	2	26.0	38.0	-12.0	20	22	A	東京Ｖ	○	2	1	28.0	39.0	-11.0	23	20	A	愛媛	●	0	1	28.0	40.0	-12.0	23	20	H	山形	○	2	0	30.0	40.0	-10.0	26	19	A	讃岐	○	3	1	33.0	41.0	-8.0	29	19	H	水戸	○	2	1	35.0	42.0	-7.0	32	16	A	町田	△	0	0	35.0	42.0	-7.0	33	15	A	札幌	●	1	3	36.0	45.0	-9.0	33	15	H	松本	△	1	1	37.0	46.0	-9.0	34	17	A	金沢	●	1	3	38.0	49.0	-11.0	34	18	H	千葉	○	2	1	40.0	50.0	-10.0	37	16	A	熊本	△	1	1	41.0	51.0	-10.0	38	16	H	長崎	○	3	0	44.0	51.0	-7.0	41	15	A	横浜FC	●	2	3	46.0	54.0	-8.0	41	15	H	清水	●	0	4	46.0	58.0	-12.0	41	17	A	岐阜	●	1	2	47.0	60.0	-13.0	41	17	H	山口	○	2	0	49.0	60.0	-11.0	44	15	H	徳島	●	0	3	49.0	63.0	-14.0	44	17	A	岡山	△	3	3	52.0	66.0	-14.0	45	17
★千葉	H	徳島	○	2	1	2.0	1.0	1.0	3	2	A	岡山	●	1	2	3.0	3.0	0.0	3	10	H	横浜FC	○	1	0	4.0	3.0	1.0	6	5	A	松本	○	1	0	5.0	3.0	2.0	9	4	H	群馬	△	0	0	5.0	3.0	2.0	10	7	A	Ｃ大阪	●	1	2	6.0	5.0	1.0	10	9	H	金沢	○	1	0	7.0	5.0	2.0	13	5	H	町田	△	1	1	8.0	6.0	2.0	14	6	A	山口	●	2	4	10.0	10.0	0.0	14	10	A	水戸	●	0	1	10.0	11.0	-1.0	14	12	H	讃岐	△	1	1	11.0	12.0	-1.0	15	11	A	京都	△	1	1	12.0	13.0	-1.0	16	12	H	熊本	○	2	0	14.0	13.0	1.0	19	10	H	岐阜	○	3	2	17.0	15.0	2.0	22	8	A	長崎	△	1	1	18.0	16.0	2.0	23	8	A	札幌	△	2	2	20.0	18.0	2.0	24	8	H	山形	○	3	0	23.0	18.0	5.0	27	8	H	東京Ｖ	△	2	2	25.0	20.0	5.0	28	8	A	清水	△	1	1	26.0	21.0	5.0	29	9	H	北九州	●	1	2	27.0	23.0	4.0	29	9	A	愛媛	●	1	2	28.0	25.0	3.0	29	9	H	水戸	●	0	1	28.0	26.0	2.0	29	9	A	町田	○	3	2	31.0	28.0	3.0	32	9	A	山形	△	1	1	32.0	29.0	3.0	33	9	H	清水	●	3	4	35.0	33.0	2.0	33	9	A	横浜FC	●	1	2	36.0	35.0	1.0	33	9	H	愛媛	△	0	0	36.0	35.0	1.0	34	10	A	北九州	○	2	0	38.0	35.0	3.0	37	9	A	熊本	●	0	3	38.0	38.0	0.0	37	10	H	岡山	○	2	0	40.0	38.0	2.0	40	9	A	岐阜	○	2	0	42.0	38.0	4.0	43	10	H	山口	△	1	1	43.0	39.0	4.0	44	10	A	東京Ｖ	△	1	1	44.0	40.0	4.0	45	9	A	群馬	●	1	2	45.0	42.0	3.0	45	10	H	京都	●	0	3	45.0	45.0	0.0	45	10	H	松本	●	0	3	45.0	48.0	-3.0	45	11	A	徳島	●	0	1	45.0	49.0	-4.0	45	12	H	長崎	△	0	0	45.0	49.0	-4.0	46	12	H	Ｃ大阪	○	3	0	48.0	49.0	-1.0	49	11	A	金沢	○	2	1	50.0	50.0	0.0	52	11	H	札幌	●	1	2	51.0	52.0	-1.0	52	11	A	讃岐	△	1	1	52.0	53.0	-1.0	53	11
★東京Ｖ	H	札幌	○	1	0	1.0	0.0	1.0	3	4	A	讃岐	●	1	2	2.0	2.0	0.0	3	11	A	熊本	●	0	1	2.0	3.0	-1.0	3	15	H	徳島	○	1	0	3.0	3.0	0.0	6	9	H	町田	●	0	1	3.0	4.0	-1.0	6	11	A	岡山	△	1	1	4.0	5.0	-1.0	7	13	H	長崎	△	0	0	4.0	5.0	-1.0	8	15	A	横浜FC	△	1	1	5.0	6.0	-1.0	9	15	H	水戸	●	0	3	5.0	9.0	-4.0	9	15	A	群馬	△	2	2	7.0	11.0	-4.0	10	16	H	山形	●	0	1	7.0	12.0	-5.0	10	17	H	松本	●	0	4	7.0	16.0	-9.0	10	18	A	金沢	△	1	1	8.0	17.0	-9.0	11	20	H	清水	○	2	1	10.0	18.0	-8.0	14	17	A	愛媛	△	0	0	10.0	18.0	-8.0	15	17	A	山口	●	1	3	11.0	21.0	-10.0	15	18	H	岐阜	△	1	1	12.0	22.0	-10.0	16	19	A	千葉	△	2	2	14.0	24.0	-10.0	17	18	H	京都	○	2	1	16.0	25.0	-9.0	20	17	A	Ｃ大阪	●	0	1	16.0	26.0	-10.0	20	19	A	北九州	●	1	2	17.0	28.0	-11.0	20	19	H	岡山	○	2	1	19.0	29.0	-10.0	23	19	A	長崎	●	1	2	20.0	31.0	-11.0	23	19	A	清水	○	1	0	21.0	31.0	-10.0	26	17	H	群馬	●	1	2	22.0	33.0	-11.0	26	18	H	熊本	○	1	0	23.0	33.0	-10.0	29	18	A	京都	●	0	2	23.0	35.0	-12.0	29	18	H	金沢	○	4	1	27.0	36.0	-9.0	32	15	H	横浜FC	●	0	2	27.0	38.0	-11.0	32	17	A	徳島	●	1	3	28.0	41.0	-13.0	32	17	A	水戸	△	1	1	29.0	42.0	-13.0	33	16	H	讃岐	○	3	2	32.0	44.0	-12.0	36	15	H	千葉	△	1	1	33.0	45.0	-12.0	37	15	A	町田	●	1	2	34.0	47.0	-13.0	37	17	H	北九州	△	1	1	35.0	48.0	-13.0	38	17	A	山形	●	0	1	35.0	49.0	-14.0	38	18	A	札幌	○	2	1	37.0	50.0	-13.0	41	16	H	愛媛	△	1	1	38.0	51.0	-13.0	42	16	H	山口	△	2	2	40.0	53.0	-13.0	43	15	A	松本	●	0	2	40.0	55.0	-15.0	43	17	H	Ｃ大阪	●	1	2	41.0	57.0	-16.0	43	18	A	岐阜	●	2	4	43.0	61.0	-18.0	43	18
★町田	H	Ｃ大阪	●	0	1	0.0	1.0	-1.0	0	17	H	京都	△	1	1	1.0	2.0	-1.0	1	16	A	山口	○	2	0	3.0	2.0	1.0	4	9	H	金沢	○	2	1	5.0	3.0	2.0	7	7	A	東京Ｖ	○	1	0	6.0	3.0	3.0	10	5	H	札幌	○	2	0	8.0	3.0	5.0	13	2	A	山形	○	1	0	9.0	3.0	6.0	16	2	A	千葉	△	1	1	10.0	4.0	6.0	17	2	H	長崎	○	1	0	11.0	4.0	7.0	20	1	A	岡山	△	2	2	13.0	6.0	7.0	21	1	H	岐阜	△	1	1	14.0	7.0	7.0	22	3	A	讃岐	○	1	0	15.0	7.0	8.0	25	1	H	北九州	●	0	1	15.0	8.0	7.0	25	2	A	松本	●	0	1	15.0	9.0	6.0	25	3	A	熊本	○	2	0	17.0	9.0	8.0	28	2	H	徳島	○	1	0	18.0	9.0	9.0	31	2	H	清水	●	1	2	19.0	11.0	8.0	31	4	A	水戸	△	2	2	21.0	13.0	8.0	32	6	H	愛媛	●	0	1	21.0	14.0	7.0	32	6	A	横浜FC	●	0	1	21.0	15.0	6.0	32	7	A	群馬	△	2	2	23.0	17.0	6.0	33	7	H	山形	○	2	1	25.0	18.0	7.0	36	7	H	千葉	●	2	3	27.0	21.0	6.0	36	8	A	Ｃ大阪	○	3	1	30.0	22.0	8.0	39	6	H	水戸	△	3	3	33.0	25.0	8.0	40	7	A	長崎	●	0	1	33.0	26.0	7.0	40	7	H	山口	●	2	3	35.0	29.0	6.0	40	8	A	徳島	△	1	1	36.0	30.0	6.0	41	8	A	京都	●	0	1	36.0	31.0	5.0	41	8	H	群馬	△	0	0	36.0	31.0	5.0	42	8	H	横浜FC	△	1	1	37.0	32.0	5.0	43	9	A	金沢	○	2	1	39.0	33.0	6.0	46	8	A	札幌	●	2	3	41.0	36.0	5.0	46	8	H	東京Ｖ	○	2	1	43.0	37.0	6.0	49	7	A	清水	●	0	2	43.0	39.0	4.0	49	7	H	熊本	○	1	0	44.0	39.0	5.0	52	7	A	岐阜	○	2	1	46.0	40.0	6.0	55	7	H	讃岐	●	0	1	46.0	41.0	5.0	55	7	H	岡山	△	1	1	47.0	42.0	5.0	56	8	H	北九州	○	3	1	50.0	43.0	7.0	59	7	H	松本	○	2	1	52.0	44.0	8.0	62	7	A	愛媛	○	1	0	53.0	44.0	9.0	65	7
★横浜FC	H	讃岐	●	0	1	0.0	1.0	-1.0	0	17	H	松本	●	0	2	0.0	3.0	-3.0	0	21	A	千葉	●	0	1	0.0	4.0	-4.0	0	22	H	山口	○	2	0	2.0	4.0	-2.0	3	17	H	愛媛	△	0	0	2.0	4.0	-2.0	4	17	A	金沢	○	2	1	4.0	5.0	-1.0	7	13	A	北九州	○	4	0	8.0	5.0	3.0	10	11	H	東京Ｖ	△	1	1	9.0	6.0	3.0	11	12	A	長崎	○	3	1	12.0	7.0	5.0	14	10	H	岡山	●	0	2	12.0	9.0	3.0	14	12	A	徳島	○	3	0	15.0	9.0	6.0	17	8	A	群馬	●	1	3	16.0	12.0	4.0	17	11	H	Ｃ大阪	△	1	1	17.0	13.0	4.0	18	11	A	京都	●	0	1	17.0	14.0	3.0	18	11	A	山形	△	0	0	17.0	14.0	3.0	19	12	H	水戸	△	1	1	18.0	15.0	3.0	20	12	A	清水	●	0	3	18.0	18.0	0.0	20	14	H	岐阜	●	1	2	19.0	20.0	-1.0	20	16	H	町田	○	1	0	20.0	20.0	0.0	23	12	A	札幌	●	2	5	22.0	25.0	-3.0	23	14	H	徳島	●	0	2	22.0	27.0	-5.0	23	17	H	熊本	△	1	1	23.0	28.0	-5.0	24	16	A	岡山	○	1	0	24.0	28.0	-4.0	27	15	H	北九州	△	2	2	26.0	30.0	-4.0	28	15	H	千葉	○	2	1	28.0	31.0	-3.0	31	13	A	Ｃ大阪	○	3	2	31.0	33.0	-2.0	34	11	H	札幌	○	1	0	32.0	33.0	-1.0	37	10	A	東京Ｖ	○	2	0	34.0	33.0	1.0	40	9	H	清水	●	0	2	34.0	35.0	-1.0	40	10	A	熊本/9節	○	1	0	35.0	35.0	0.0	43	8	A	町田	△	1	1	36.0	36.0	0.0	44	7	H	京都	○	2	0	38.0	36.0	2.0	47	7	A	讃岐	●	0	1	38.0	37.0	1.0	47	7	A	愛媛	●	0	3	38.0	40.0	-2.0	47	8	H	長崎	△	2	2	40.0	42.0	-2.0	48	8	A	水戸	△	1	1	41.0	43.0	-2.0	49	8	H	群馬	○	3	2	44.0	45.0	-1.0	52	8	A	山口	○	2	0	46.0	45.0	1.0	55	8	H	山形	○	2	1	48.0	46.0	2.0	58	7	A	岐阜	●	0	2	48.0	48.0	0.0	58	8	H	金沢	△	0	0	48.0	48.0	0.0	59	8	A	松本	●	2	3	50.0	51.0	-1.0	59	8
★松本	A	熊本	●	0	1	0.0	1.0	-1.0	0	17	A	横浜FC	○	2	0	2.0	1.0	1.0	3	9	A	清水	△	0	0	2.0	1.0	1.0	4	10	H	千葉	●	0	1	2.0	2.0	0.0	4	14	H	山口	△	3	3	5.0	5.0	0.0	5	12	A	長崎	△	1	1	6.0	6.0	0.0	6	16	H	徳島	○	1	0	7.0	6.0	1.0	9	14	A	岐阜	○	2	0	9.0	6.0	3.0	12	8	H	群馬	○	2	1	11.0	7.0	4.0	15	4	A	愛媛	△	0	0	11.0	7.0	4.0	16	6	H	Ｃ大阪	●	0	1	11.0	8.0	3.0	16	7	A	東京Ｖ	○	4	0	15.0	8.0	7.0	19	6	H	讃岐	△	0	0	15.0	8.0	7.0	20	6	H	町田	○	1	0	16.0	8.0	8.0	23	6	A	金沢	○	2	0	18.0	8.0	10.0	26	4	H	北九州	○	2	1	20.0	9.0	11.0	29	3	H	札幌	○	3	2	23.0	11.0	12.0	32	2	A	岡山	●	1	2	24.0	13.0	11.0	32	5	H	山形	○	1	0	25.0	13.0	12.0	35	3	A	京都	○	2	1	27.0	14.0	13.0	38	3	A	水戸	○	3	2	30.0	16.0	14.0	41	3	H	金沢	○	4	2	34.0	18.0	16.0	44	2	A	北九州	○	2	1	36.0	19.0	17.0	47	2	A	札幌	●	0	1	36.0	20.0	16.0	47	2	H	長崎	○	1	0	37.0	20.0	17.0	50	2	A	徳島	△	2	2	39.0	22.0	17.0	51	2	H	水戸	△	0	0	39.0	22.0	17.0	52	2	H	岐阜	△	1	1	40.0	23.0	17.0	53	2	A	Ｃ大阪	○	1	0	41.0	23.0	18.0	56	2	A	山口	△	0	0	41.0	23.0	18.0	57	2	H	京都	○	2	0	43.0	23.0	20.0	60	2	A	群馬	△	1	1	44.0	24.0	20.0	61	2	H	清水	○	1	0	45.0	24.0	21.0	64	2	A	讃岐	○	4	2	49.0	26.0	23.0	67	2	H	岡山	△	1	1	50.0	27.0	23.0	68	2	A	千葉	○	3	0	53.0	27.0	26.0	71	2	H	愛媛	△	1	1	54.0	28.0	26.0	72	2	A	山形	○	1	0	55.0	28.0	27.0	75	2	H	熊本	○	1	0	56.0	28.0	28.0	78	2	A	東京Ｖ	○	2	0	58.0	28.0	30.0	81	2	A	町田	●	1	2	59.0	30.0	29.0	81	3	H	横浜FC	○	3	2	62.0	32.0	30.0	84	3
★金沢	H	長崎	●	1	2	1.0	2.0	-1.0	0	15	A	群馬	●	1	2	2.0	4.0	-2.0	0	19	H	水戸	△	0	0	2.0	4.0	-2.0	1	21	A	町田	●	1	2	3.0	6.0	-3.0	1	21	A	Ｃ大阪	△	2	2	5.0	8.0	-3.0	2	20	H	横浜FC	●	1	2	6.0	10.0	-4.0	2	21	A	千葉	●	0	1	6.0	11.0	-5.0	2	21	H	岐阜	●	1	2	7.0	13.0	-6.0	2	22	A	清水	●	1	4	8.0	17.0	-9.0	2	22	H	札幌	●	0	1	8.0	18.0	-10.0	2	22	A	山口	○	1	0	9.0	18.0	-9.0	5	22	H	東京Ｖ	△	1	1	10.0	19.0	-9.0	6	22	H	愛媛/8節	○	2	1	12.0	20.0	-8.0	9	21	A	山形	△	0	0	12.0	20.0	-8.0	10	22	H	松本	●	0	2	12.0	22.0	-10.0	10	22	H	京都	△	1	1	13.0	23.0	-10.0	11	21	A	熊本	●	2	5	15.0	28.0	-13.0	11	21	A	北九州	●	2	3	17.0	31.0	-14.0	11	22	H	岡山	△	1	1	18.0	32.0	-14.0	12	22	A	徳島	○	1	0	19.0	32.0	-13.0	15	22	H	讃岐	△	0	0	19.0	32.0	-13.0	16	22	A	松本	●	2	4	21.0	36.0	-15.0	16	22	H	山形	○	1	0	22.0	36.0	-14.0	19	22	A	岐阜	○	1	0	23.0	36.0	-13.0	22	20	H	熊本	△	0	0	23.0	36.0	-13.0	23	21	A	水戸	●	0	3	23.0	39.0	-16.0	23	21	H	北九州	△	1	1	24.0	40.0	-16.0	24	21	A	東京Ｖ	●	1	4	25.0	44.0	-19.0	24	21	A	長崎	△	0	0	25.0	44.0	-19.0	25	21	H	Ｃ大阪	●	1	3	26.0	47.0	-21.0	25	22	A	讃岐	△	1	1	27.0	48.0	-21.0	26	22	H	町田	●	1	2	28.0	50.0	-22.0	26	22	H	群馬	○	3	1	31.0	51.0	-20.0	29	21	A	京都	△	0	0	31.0	51.0	-20.0	30	21	H	山口	○	1	0	32.0	51.0	-19.0	33	21	H	清水	●	0	3	32.0	54.0	-22.0	33	22	A	岡山	○	2	1	34.0	55.0	-21.0	36	20	H	徳島	△	0	0	34.0	55.0	-21.0	37	20	A	愛媛	●	1	3	35.0	58.0	-23.0	37	21	A	千葉	●	1	2	36.0	60.0	-24.0	37	22	A	横浜FC	△	0	0	36.0	60.0	-24.0	38	22	A	札幌	△	0	0	36.0	60.0	-24.0	39	21
